"ITEM_ID","TITLE","RELEASE_YEAR","GENRES"
"780","Independence Day","1996","Action|Adventure|Sci-Fi|Thriller"
"781","Stealing Beauty","1996","Drama"
"782",,," The (1996)"""
"783",,," The (1996)"""
"784",,," The (1996)"""
"785","Kingpin","1996","Comedy"
"786","Eraser","1996","Action|Drama|Thriller"
"788",,," The (1996)"""
"790",,," An (Un été inoubliable) (1994)"""
"791",,," His Life and Music"
"795","Somebody to Love","1994","Drama"
"798","Daylight","1996","Action|Adventure|Drama|Thriller"
"799",,," The (1996)"""
"800","Lone Star","1996","Drama|Mystery|Western"
"801","Harriet the Spy","1996","Children|Comedy"
"802","Phenomenon","1996","Drama|Romance"
"803","Walking and Talking","1996","Comedy|Drama|Romance"
"804","She's the One","1996","Comedy|Romance"
"805",,," A (1996)"""
"806","American Buffalo","1996","Crime|Drama"
"808","Alaska","1996","Adventure|Children"
"809","Fled","1996","Action|Adventure"
"810","Kazaam","1996","Children|Comedy|Fantasy"
"813","Larger Than Life","1996","Comedy"
"818",,," A (1996)"""
"823",,," The (La collectionneuse) (1967)"""
"824","Kaspar Hauser","1993","Drama|Mystery"
"828",,," The (1996)"""
"829","Joe's Apartment","1996","Comedy|Fantasy|Musical"
"830",,," The (1996)"""
"832","Ransom","1996","Crime|Thriller"
"833","High School High","1996","Comedy"
"835","Foxfire","1996","Drama"
"836","Chain Reaction","1996","Action|Adventure|Thriller"
"837","Matilda","1996","Children|Comedy|Fantasy"
"838","Emma","1996","Comedy|Drama|Romance"
"839",,," The (1996)"""
"840","House Arrest","1996","Children|Comedy"
"841","""Eyes Without a Face",," Les) (1959)"""
"842","Tales from the Crypt Presents: Bordello of Blood","1996","Comedy|Horror"
"848",,," The (1996)"""
"849","Escape from L.A.","1996","Action|Adventure|Sci-Fi|Thriller"
"851","Basquiat","1996","Drama"
"852","Tin Cup","1996","Comedy|Drama|Romance"
"858",,," The (1972)"""
"861","Supercop","1992","Action|Comedy|Crime|Thriller"
"866","Bound","1996","Crime|Drama|Romance|Thriller"
"867","Carpool","1996","Comedy|Crime"
"869","Kansas City","1996","Crime|Drama|Musical|Thriller"
"870","Gone Fishin'","1997","Comedy"
"875","Nothing to Lose","1994","Action|Crime|Drama"
"876","Supercop 2","1993","Action|Comedy|Crime|Thriller"
"879",,," The (1997)"""
"880",,," The (1996)"""
"881","First Kid","1996","Children|Comedy"
"882",,," The (1996)"""
"885","Bogus","1996","Children|Drama|Fantasy"
"886","Bulletproof","1996","Action|Comedy|Crime"
"888","Land Before Time III: The Time of the Great Giving","1995","Adventure|Animation|Children|Musical"
"889","1-900","1994","Drama|Romance"
"891","Halloween: The Curse of Michael Myers","1995","Horror|Thriller"
"892","Twelfth Night","1996","Comedy|Drama|Romance"
"893","Mother Night","1996","Drama"
"896","Wild Reeds","1994","Drama"
"897","For Whom the Bell Tolls","1943","Adventure|Drama|Romance|War"
"898",,," The (1940)"""
"899","Singin' in the Rain","1952","Comedy|Musical|Romance"
"900",,," An (1951)"""
"901","Funny Face","1957","Comedy|Musical"
"902","Breakfast at Tiffany's","1961","Drama|Romance"
"903","Vertigo","1958","Drama|Mystery|Romance|Thriller"
"904","Rear Window","1954","Mystery|Thriller"
"905","It Happened One Night","1934","Comedy|Romance"
"906","Gaslight","1944","Drama|Thriller"
"907",,," The (1934)"""
"908","North by Northwest","1959","Action|Adventure|Mystery|Romance|Thriller"
"909",,," The (1960)"""
"910","Some Like It Hot","1959","Comedy|Crime"
"911","Charade","1963","Comedy|Crime|Mystery|Romance|Thriller"
"912","Casablanca","1942","Drama|Romance"
"913",,," The (1941)"""
"914","My Fair Lady","1964","Comedy|Drama|Musical|Romance"
"915","Sabrina","1954","Comedy|Romance"
"916","Roman Holiday","1953","Comedy|Drama|Romance"
"917",,," The (1939)"""
"918","Meet Me in St. Louis","1944","Musical"
"919",,," The (1939)"""
"920","Gone with the Wind","1939","Drama|Romance|War"
"921","My Favorite Year","1982","Comedy"
"922","Sunset Blvd.","1950","Drama|Film-Noir|Romance"
"923","Citizen Kane","1941","Drama|Mystery"
"924","2001: A Space Odyssey","2001","Adventure|Drama|Sci-Fi"
"926","All About Eve","1950","Drama"
"927",,," The (1939)"""
"928","Rebecca","1940","Drama|Mystery|Romance|Thriller"
"929","Foreign Correspondent","1940","Drama|Film-Noir|Mystery|Thriller"
"930","Notorious","1946","Film-Noir|Romance|Thriller"
"931","Spellbound","1945","Mystery|Romance|Thriller"
"932",,," An (1957)"""
"933","To Catch a Thief","1955","Crime|Mystery|Romance|Thriller"
"934","Father of the Bride","1950","Comedy"
"935",,," The (1953)"""
"936","Ninotchka","1939","Comedy|Romance"
"937","Love in the Afternoon","1957","Comedy|Romance"
"938","Gigi","1958","Musical"
"940",,," The (1938)"""
"941",,," The (1940)"""
"942","Laura","1944","Crime|Film-Noir|Mystery"
"943",,," The (1947)"""
"944","Lost Horizon","1937","Drama"
"945","Top Hat","1935","Comedy|Musical|Romance"
"946","To Be or Not to Be","1942","Comedy|Drama|War"
"947","My Man Godfrey","1936","Comedy|Romance"
"948","Giant","1956","Drama|Romance|Western"
"949","East of Eden","1955","Drama"
"950",,," The (1934)"""
"951","His Girl Friday","1940","Comedy|Romance"
"952","Around the World in 80 Days","1956","Adventure|Comedy"
"953","It's a Wonderful Life","1946","Children|Drama|Fantasy|Romance"
"954","Mr. Smith Goes to Washington","1939","Drama"
"955","Bringing Up Baby","1938","Comedy|Romance"
"956","Penny Serenade","1941","Drama|Romance"
"959","Of Human Bondage","1934","Drama"
"961","Little Lord Fauntleroy","1936","Drama"
"963",,," The (1949)"""
"965",,," The (1935)"""
"968","Night of the Living Dead","1968","Horror|Sci-Fi|Thriller"
"969",,," The (1951)"""
"970","Beat the Devil","1953","Adventure|Comedy|Crime|Drama|Romance"
"971","Cat on a Hot Tin Roof","1958","Drama"
"973","Meet John Doe","1941","Comedy|Drama"
"976",,," A (1932)"""
"979","Nothing Personal","1995","Drama|War"
"981","Dangerous Ground","1997","Drama"
"982","Picnic","1955","Drama"
"984",,," The (1996)"""
"986","Fly Away Home","1996","Adventure|Children"
"987","Bliss","1997","Drama|Romance"
"988","Grace of My Heart","1996","Comedy|Drama"
"990","Maximum Risk","1996","Action|Adventure|Thriller"
"991","Michael Collins","1996","Drama"
"993","Infinity","1996","Drama"
"994","Big Night","1996","Comedy|Drama"
"996","Last Man Standing","1996","Action|Crime|Drama|Thriller"
"998","Set It Off","1996","Action|Crime"
"999","2 Days in the Valley","1996","Crime|Film-Noir"
"1003","Extreme Measures","1996","Drama|Thriller"
"1004",,," The (1996)"""
"1005","D3: The Mighty Ducks","1996","Children|Comedy"
"1006",,," The (1996)"""
"1007",,," The (1975)"""
"1008",,," King of the Wild Frontier (1955)"""
"1009","Escape to Witch Mountain","1975","Adventure|Children|Fantasy"
"1010",,," The (1969)"""
"1011","Herbie Rides Again","1974","Children|Comedy|Fantasy|Romance"
"1012","Old Yeller","1957","Children|Drama"
"1013",,," The (1961)"""
"1014","Pollyanna","1960","Children|Comedy|Drama"
"1015","Homeward Bound: The Incredible Journey","1993","Adventure|Children|Drama"
"1016",,," The (1959)"""
"1017","Swiss Family Robinson","1960","Adventure|Children"
"1018","That Darn Cat!","1965","Children|Comedy|Mystery"
"1019",,,"000 Leagues Under the Sea (1954)"""
"1020","Cool Runnings","1993","Comedy"
"1021","Angels in the Outfield","1994","Children|Comedy"
"1022","Cinderella","1950","Animation|Children|Fantasy|Musical|Romance"
"1023","Winnie the Pooh and the Blustery Day","1968","Animation|Children|Musical"
"1024",,," The (1945)"""
"1025",,," The (1963)"""
"1027","Robin Hood: Prince of Thieves","1991","Adventure|Drama"
"1028","Mary Poppins","1964","Children|Comedy|Fantasy|Musical"
"1029","Dumbo","1941","Animation|Children|Drama|Musical"
"1030","Pete's Dragon","1977","Adventure|Animation|Children|Musical"
"1031","Bedknobs and Broomsticks","1971","Adventure|Children|Musical"
"1032","Alice in Wonderland","1951","Adventure|Animation|Children|Fantasy|Musical"
"1033",,," The (1981)"""
"1034","Freeway","1996","Comedy|Crime|Drama|Thriller"
"1035",,," The (1965)"""
"1036","Die Hard","1988","Action|Crime|Thriller"
"1037",,," The (1992)"""
"1040",,," The (1996)"""
"1041","Secrets & Lies","1996","Drama"
"1042","That Thing You Do!","1996","Comedy|Drama"
"1043","To Gillian on Her 37th Birthday","1996","Drama|Romance"
"1046","Beautiful Thing","1996","Drama|Romance"
"1047",,," The (1996)"""
"1049",,," The (1996)"""
"1050","Looking for Richard","1996","Documentary|Drama"
"1051","Trees Lounge","1996","Drama"
"1053","Normal Life","1996","Crime|Drama|Romance"
"1054","Get on the Bus","1996","Drama"
"1055","Shadow Conspiracy","1997","Thriller"
"1056","Jude","1996","Drama"
"1057","Everyone Says I Love You","1996","Comedy|Musical|Romance"
"1059","William Shakespeare's Romeo + Juliet","1996","Drama|Romance"
"1060","Swingers","1996","Comedy|Drama"
"1061","Sleepers","1996","Thriller"
"1064","Aladdin and the King of Thieves","1996","Animation|Children|Comedy|Fantasy|Musical|Romance"
"1066","Shall We Dance","1937","Comedy|Musical|Romance"
"1068","Crossfire","1947","Crime|Film-Noir"
"1073","Willy Wonka & the Chocolate Factory","1971","Children|Comedy|Fantasy|Musical"
"1076",,," The (1961)"""
"1077","Sleeper","1973","Comedy|Sci-Fi"
"1078","Bananas","1971","Comedy|War"
"1079",,," A (1988)"""
"1080","Monty Python's Life of Brian","1979","Comedy"
"1081","Victor/Victoria","1982","Comedy|Musical|Romance"
"1082",,," The (1972)"""
"1083",,," The (1965)"""
"1084","Bonnie and Clyde","1967","Crime|Drama"
"1085",,," The (1958)"""
"1086","Dial M for Murder","1954","Crime|Mystery|Thriller"
"1088","Dirty Dancing","1987","Drama|Musical|Romance"
"1089","Reservoir Dogs","1992","Crime|Mystery|Thriller"
"1090","Platoon","1986","Drama|War"
"1091","Weekend at Bernie's","1989","Comedy"
"1092","Basic Instinct","1992","Crime|Mystery|Thriller"
"1093",,," The (1991)"""
"1094",,," The (1992)"""
"1095","Glengarry Glen Ross","1992","Drama"
"1096","Sophie's Choice","1982","Drama"
"1097","E.T. the Extra-Terrestrial","1982","Children|Drama|Sci-Fi"
"1099",,," A (1938)"""
"1100","Days of Thunder","1990","Action|Drama|Romance"
"1101","Top Gun","1986","Action|Romance"
"1103","Rebel Without a Cause","1955","Drama"
"1104",,," A (1951)"""
"1105","Children of the Corn IV: The Gathering","1996","Horror"
"1107","Loser","1991","Comedy"
"1111","Microcosmos","1996","Documentary"
"1112","Palookaville","1996","Action|Comedy|Drama"
"1114",,," The (1996)"""
"1116",,," A (Fille seule"
"1117",,," The (Huitième jour"
"1119","Drunks","1995","Drama"
"1120",,," The (1996)"""
"1121","Glory Daze","1995","Drama"
"1123",,," A (1996)"""
"1124","On Golden Pond","1981","Drama"
"1125",,," The (1975)"""
"1126","Drop Dead Fred","1991","Comedy|Fantasy"
"1127",,," The (1989)"""
"1128",,," The (1980)"""
"1129","Escape from New York","1981","Action|Adventure|Sci-Fi|Thriller"
"1130",,," The (1980)"""
"1131","Jean de Florette","1986","Drama|Mystery"
"1132","Manon of the Spring","1986","Drama"
"1135","Private Benjamin","1980","Comedy"
"1136","Monty Python and the Holy Grail","1975","Adventure|Comedy|Fantasy"
"1137","Hustler White","1996","Romance"
"1140","Entertaining Angels: The Dorothy Day Story","1996","Drama"
"1144",,," The (1996)"""
"1147","When We Were Kings","1996","Documentary"
"1148","Wallace & Gromit: The Wrong Trousers","1993","Animation|Children|Comedy|Crime"
"1150",,," The (Retour de Martin Guerre"
"1151","Lesson Faust","1994","Animation|Comedy|Drama|Fantasy"
"1156",,," The (Bambini ci guardano"
"1161",,," The (Blechtrommel"
"1162",,," The (1972)"""
"1163","Mina Tannenbaum","1994","Drama"
"1167","Dear God","1996","Comedy"
"1170","Best of the Best 3: No Turning Back","1995","Action"
"1171","Bob Roberts","1992","Comedy"
"1172","Cinema Paradiso","1989","Drama"
"1173",,," The (1989)"""
"1175","Delicatessen","1991","Comedy|Drama|Romance"
"1176",,," The (Double Vie de Véronique"
"1177","Enchanted April","1992","Drama|Romance"
"1178","Paths of Glory","1957","Drama|War"
"1179",,," The (1990)"""
"1180","Hear My Song","1991","Comedy"
"1183",,," The (1996)"""
"1184","Mediterraneo","1991","Comedy|Drama"
"1185","My Left Foot","1989","Drama"
"1186",,," Lies"
"1187","Passion Fish","1992","Drama"
"1188","Strictly Ballroom","1992","Comedy|Romance"
"1189",,," The (1988)"""
"1190","Tie Me Up! Tie Me Down!","1990","Crime|Drama|Romance"
"1191","Madonna: Truth or Dare","1991","Documentary|Musical"
"1192","Paris Is Burning","1990","Documentary"
"1193","One Flew Over the Cuckoo's Nest","1975","Drama"
"1194","Cheech and Chong's Up in Smoke","1978","Comedy"
"1196","Star Wars: Episode V - The Empire Strikes Back","1980","Action|Adventure|Sci-Fi"
"1197",,," The (1987)"""
"1198","Raiders of the Lost Ark","1981","Action|Adventure"
"1199","Brazil","1985","Fantasy|Sci-Fi"
"1200","Aliens","1986","Action|Adventure|Horror|Sci-Fi"
"1201",,," the Bad and the Ugly"
"1202","Withnail & I","1987","Comedy"
"1203","12 Angry Men","1957","Drama"
"1204","Lawrence of Arabia","1962","Adventure|Drama|War"
"1206",,," A (1971)"""
"1207","To Kill a Mockingbird","1962","Drama"
"1208","Apocalypse Now","1979","Action|Drama|War"
"1209","Once Upon a Time in the West","1968","Action|Drama|Western"
"1210","Star Wars: Episode VI - Return of the Jedi","1983","Action|Adventure|Sci-Fi"
"1211","""Wings of Desire",," Der) (1987)"""
"1212",,," The (1949)"""
"1213","Goodfellas","1990","Crime|Drama"
"1214","Alien","1979","Horror|Sci-Fi"
"1215","Army of Darkness","1993","Action|Adventure|Comedy|Fantasy|Horror"
"1216",,," The (Grand bleu"
"1217","Ran","1985","Drama|War"
"1218",,," The (Die xue shuang xiong) (1989)"""
"1219","Psycho","1960","Crime|Horror"
"1220",,," The (1980)"""
"1221",,," The (1974)"""
"1222","Full Metal Jacket","1987","Drama|War"
"1223",,," A (1989)"""
"1224","Henry V","1989","Action|Drama|Romance|War"
"1225","Amadeus","1984","Drama"
"1226",,," The (1952)"""
"1227","Once Upon a Time in America","1984","Crime|Drama"
"1228","Raging Bull","1980","Drama"
"1230","Annie Hall","1977","Comedy|Romance"
"1231",,," The (1983)"""
"1232","Stalker","1979","Drama|Mystery|Sci-Fi"
"1233",,," Das (Boat"
"1234",,," The (1973)"""
"1235","Harold and Maude","1971","Comedy|Drama|Romance"
"1236","Trust","1990","Comedy|Drama|Romance"
"1237",,," The (Sjunde inseglet"
"1238","Local Hero","1983","Comedy"
"1240",,," The (1984)"""
"1241","Dead Alive","1992","Comedy|Fantasy|Horror"
"1242","Glory","1989","Drama|War"
"1243","Rosencrantz and Guildenstern Are Dead","1990","Comedy|Drama"
"1244","Manhattan","1979","Comedy|Drama|Romance"
"1245","Miller's Crossing","1990","Crime|Drama|Film-Noir|Thriller"
"1246","Dead Poets Society","1989","Drama"
"1247",,," The (1967)"""
"1248","Touch of Evil","1958","Crime|Film-Noir|Thriller"
"1249",,," La (Nikita) (1990)"""
"1250",,," The (1957)"""
"1251","8 1/2","1963","Drama|Fantasy"
"1252","Chinatown","1974","Crime|Film-Noir|Mystery|Thriller"
"1253",,," The (1951)"""
"1254",,," The (1948)"""
"1255","Bad Taste","1987","Comedy|Horror|Sci-Fi"
"1256","Duck Soup","1933","Comedy|Musical|War"
"1257","Better Off Dead...","1985","Comedy|Romance"
"1258",,," The (1980)"""
"1259","Stand by Me","1986","Adventure|Drama"
"1260","M","1931","Crime|Film-Noir|Thriller"
"1261","Evil Dead II","1987","Action|Comedy|Fantasy|Horror"
"1262",,," The (1963)"""
"1263",,," The (1978)"""
"1264","Diva","1981","Action|Drama|Mystery|Romance|Thriller"
"1265","Groundhog Day","1993","Comedy|Fantasy|Romance"
"1266","Unforgiven","1992","Drama|Western"
"1267",,," The (1962)"""
"1268","Pump Up the Volume","1990","Comedy|Drama"
"1269","Arsenic and Old Lace","1944","Comedy|Mystery|Thriller"
"1270","Back to the Future","1985","Adventure|Comedy|Sci-Fi"
"1271","Fried Green Tomatoes","1991","Comedy|Crime|Drama"
"1272","Patton","1970","Drama|War"
"1273","Down by Law","1986","Comedy|Drama|Film-Noir"
"1274","Akira","1988","Action|Adventure|Animation|Sci-Fi"
"1275","Highlander","1986","Action|Adventure|Fantasy"
"1276","Cool Hand Luke","1967","Drama"
"1277","Cyrano de Bergerac","1990","Comedy|Drama|Romance"
"1278","Young Frankenstein","1974","Comedy|Fantasy"
"1279","Night on Earth","1991","Comedy|Drama"
"1280","Raise the Red Lantern","1991","Drama"
"1281",,," The (1940)"""
"1282","Fantasia","1940","Animation|Children|Fantasy|Musical"
"1283","High Noon","1952","Drama|Western"
"1284",,," The (1946)"""
"1285","Heathers","1989","Comedy"
"1286","Somewhere in Time","1980","Drama|Romance"
"1287","Ben-Hur","1959","Action|Adventure|Drama"
"1288","This Is Spinal Tap","1984","Comedy"
"1289","Koyaanisqatsi","1983","Documentary"
"1290","Some Kind of Wonderful","1987","Drama|Romance"
"1291","Indiana Jones and the Last Crusade","1989","Action|Adventure"
"1292","Being There","1979","Comedy|Drama"
"1293","Gandhi","1982","Drama"
"1295",,," The (1988)"""
"1296",,," A (1986)"""
"1297","Real Genius","1985","Comedy"
"1298","Pink Floyd: The Wall","1982","Drama|Musical"
"1299",,," The (1984)"""
"1300","My Life as a Dog","1985","Comedy|Drama"
"1301","Forbidden Planet","1956","Drama|Sci-Fi"
"1302","Field of Dreams","1989","Children|Drama|Fantasy"
"1303",,," The (1975)"""
"1304","Butch Cassidy and the Sundance Kid","1969","Action|Western"
"1305",,," Texas (1984)"""
"1306","Until the End of the World","1991","Adventure|Drama|Sci-Fi"
"1307","When Harry Met Sally...","1989","Comedy|Romance"
"1310","Hype!","1996","Documentary"
"1312","Female Perversions","1996","Drama"
"1318","Blue Juice","1995","Comedy|Drama"
"1320","Alien³","1992","Action|Horror|Sci-Fi|Thriller"
"1321",,," An (1981)"""
"1322","Amityville 1992: It's About Time","1992","Horror"
"1323","Amityville 3-D","1983","Horror"
"1324","Amityville: Dollhouse","1996","Horror"
"1325","Amityville: A New Generation","1993","Horror"
"1326","Amityville II: The Possession","1982","Horror"
"1327",,," The (1979)"""
"1328",,," The (1990)"""
"1329","Blood for Dracula","1974","Horror"
"1330","April Fool's Day","1986","Horror"
"1331","Audrey Rose","1977","Horror"
"1332",,," The (1987)"""
"1333",,," The (1963)"""
"1334",,," The (1958)"""
"1335","Blood Beach","1981","Horror|Mystery"
"1336","Body Parts","1991","Horror|Thriller"
"1337",,," The (1945)"""
"1339","Dracula","1992","Fantasy|Horror|Romance|Thriller"
"1340",,," The (Bride of Frankenstein) (1935)"""
"1341","Burnt Offerings","1976","Horror"
"1342","Candyman","1992","Horror|Thriller"
